_id;Caráter PBOM;Serviço PBOM;UF PBOM;Município PBOM;Município-UF;Frequência PBOM;Medida da Freq. PBOM;Classe PBOM;Latitude Decimal PBOM;Longitude Decimal PBOM;Latitude GMS PBOM;Longitude GMS PBOM;Latitude Decimal;Longitude Decimal;ERP PBOM;Altura da Torre PBOM;Categoria da Estação PBOM
57dbac78e5b1e;Primário;OM;SP;Presidente Prudente;Presidente Prudente - SP;1380;KHz;B;-22.13647;-51.40922;22S08 11;51W24 33;-22.13647;-51.40922;;56;Principal
57dbac78ea24c;Primário;OM;SP;Presidente Prudente;Presidente Prudente - SP;1440;KHz;B;-22.13222;-51.41639;22S07 56;51W24 59;-22.13222;-51.41639;;56;Principal
57dbac78ee5a5;Primário;OM;SP;Presidente Venceslau;Presidente Venceslau - SP;610;KHz;C;-21.863055555556;-51.844166666667;21S51 47;51W50 39;-21.863055555556;-51.844166666667;;133;
57dbac78f2d8d;Primário;OM;SP;Promissão;Promissão - SP;1390;KHz;C;-21.533333333333;-49.866666666667;21S31 60;49W52 00;-21.533333333333;-49.866666666667;;51;
57dbac790315e;Primário;OM;SP;Rancharia;Rancharia - SP;1230;KHz;B;-22.246388888889;-50.888055555556;22S14 47;50W53 17;-22.246388888889;-50.888055555556;;57;
57dbac7907565;Primário;OM;SP;Regente Feijó;Regente Feijó - SP;1330;KHz;B;-22.192777777778;-51.333055555556;22S11 34;51W19 59;-22.192777777778;-51.333055555556;;56;
57dbac790c253;Primário;OM;SP;Registro;Registro - SP;750;KHz;B;-24.510277777778;-47.850555555556;24S30 37;47W51 02;-24.510277777778;-47.850555555556;;108;
57dbac79110fe;Primário;OM;SP;Registro;Registro - SP;1140;KHz;C;-24.483055555556;-47.83;24S28 59;47W49 48;-24.483055555556;-47.83;;55;
57dbac7915e6e;Primário;OM;SP;Ribeirão Preto;Ribeirão Preto - SP;590;KHz;B;-21.19833;-47.85611;21S11 54;47W51 22;-21.19833;-47.85611;;100;Principal
57dbac791bc69;Primário;OM;SP;Ribeirão Preto;Ribeirão Preto - SP;660;KHz;B;-21.14428;-47.86408;21S08 39;47W51 51;-21.14428;-47.86408;;119;Principal
57dbac791fef5;Primário;OM;SP;Ribeirão Preto;Ribeirão Preto - SP;750;KHz;B;-21.21267;-47.77308;21S12 46;47W46 23;-21.21267;-47.77308;;94;
57dbac7924ce0;Primário;OM;SP;Ribeirão Preto;Ribeirão Preto - SP;1270;KHz;B;-21.140278;-47.860556;21S08 25;47W51 38;-21.140278;-47.860556;;119;
57dbac79295a6;Primário;OM;SP;Ribeirão Preto;Ribeirão Preto - SP;1330;KHz;B;-21.112;-47.81039;21S06 43;47W48 37;-21.112;-47.81039;;99;Principal
57dbac792d8f3;Primário;OM;SP;Ribeirão Preto;Ribeirão Preto - SP;1420;KHz;C;-21.183333333333;-47.816666666667;21S10 60;47W49 00;-21.183333333333;-47.816666666667;;56;
57dbac793149b;Primário;OM;SP;Rinópolis;Rinópolis - SP;1510;KHz;C;-21.716666666667;-50.733333333333;21S43 00;50W43 60;-21.716666666667;-50.733333333333;;55;
57dbac79350c0;Primário;OM;SP;Rio Claro;Rio Claro - SP;850;KHz;B;-22.44164;-47.55758;22S26 30;47W33 27;-22.44164;-47.55758;;73;Principal
57dbac7939635;Primário;OM;SP;Rio Claro;Rio Claro - SP;1140;KHz;C;-22.44164;-47.55758;22S26 30;47W33 27;-22.44164;-47.55758;;73;Principal
57dbac79425bf;Primário;OM;SP;Salto;Salto - SP;1510;KHz;C;-23.212111111111;-47.270305555556;23S12 44;47W16 13;-23.212111111111;-47.270305555556;;62;
57dbac7946189;Primário;OM;SP;Santa Albertina;Santa Albertina - SP;1140;KHz;C;-20.033333333333;-50.733333333333;20S01 60;50W43 60;-20.033333333333;-50.733333333333;;55;
57dbac794890c;Primário;OM;SP;"Santa Bárbara d'Oeste";"Santa Bárbara d'Oeste - SP";690;KHz;C;-22.73925;-47.45156;22S44 21;47W27 06;-22.73925;-47.45156;;108;
57dbac794c6dc;Primário;OM;SP;"Santa Bárbara d'Oeste";"Santa Bárbara d'Oeste - SP";1360;KHz;C;-22.78061;-47.4065;22S46 50;47W24 23;-22.78061;-47.4065;;75;Principal
57dbac79505d0;Primário;OM;SP;Santa Cruz das Palmeiras;Santa Cruz das Palmeiras - SP;1190;KHz;B;-21.8;-47.266666666667;21S48 00;47W16 00;-21.8;-47.266666666667;;59;
57dbac79545c4;Primário;OM;SP;Santa Cruz do Rio Pardo;Santa Cruz do Rio Pardo - SP;1180;KHz;B;-22.910277777778;-49.631944444444;22S54 37;49W37 55;-22.910277777778;-49.631944444444;;64;
57dbac795851d;Primário;OM;SP;Santa Fé do Sul;Santa Fé do Sul - SP;930;KHz;C;-20.217222222222;-50.95;20S13 02;50W57 00;-20.217222222222;-50.95;;69;
57dbac795c420;Primário;OM;SP;Santa Isabel;Santa Isabel - SP;560;KHz;B;-23.48898;-46.33265;23S29 20;46W19 58;-23.48898;-46.33265;;152;Principal
57dbac7960caf;Primário;OM;SP;Santa Isabel;Santa Isabel - SP;660;KHz;B;-23.433333333333;-46.416666666667;23S25 60;46W25 00;-23.433333333333;-46.416666666667;;103;
57dbac796551a;Primário;OM;SP;Santa Rita do Passa Quatro;Santa Rita do Passa Quatro - SP;1570;KHz;C;-21.695;-47.496944444444;21S41 42;47W29 49;-21.695;-47.496944444444;;48;Principal
57dbac796a677;Primário;OM;SP;Santo Anastácio;Santo Anastácio - SP;1300;KHz;B;-21.970555555556;-51.640555555556;21S58 14;51W38 26;-21.970555555556;-51.640555555556;;102;
57dbac796f167;Primário;OM;SP;Santo André;Santo André - SP;740;KHz;B;-23.42694;-46.59528;23S25 37;46W35 43;-23.42694;-46.59528;0;110;
57dbac79737c2;Primário;OM;SP;Santo André;Santo André - SP;1570;KHz;B;-23.644444444444;-46.515833333333;23S38 40;46W30 57;-23.644444444444;-46.515833333333;;60;Principal
57dbac797791c;Primário;OM;SP;Santos;Santos - SP;590;KHz;B;-23.949722222222;-46.269722222222;23S56 59;46W16 11;-23.949722222222;-46.269722222222;;105;
57dbac797c687;Primário;OM;SP;Santos;Santos - SP;650;KHz;B;-24.00325;-46.519083333333;24S00 12;46W31 09;-24.00325;-46.519083333333;;120;Principal
57dbac798088a;Primário;OM;SP;Santos;Santos - SP;810;KHz;C;-23.9125;-46.417777777778;23S54 45;46W25 04;-23.9125;-46.417777777778;;105;Principal
57dbac7984c8a;Primário;OM;SP;Santos;Santos - SP;1240;KHz;B;-23.923333333333;-46.458333333333;23S55 24;46W27 30;-23.923333333333;-46.458333333333;;75;
57dbac7989306;Primário;OM;SP;Santos;Santos - SP;1510;KHz;B;-23.904722222222;-46.284166666667;23S54 17;46W17 03;-23.904722222222;-46.284166666667;;50;
57dbac798d829;Primário;OM;SP;São Bernardo do Campo;São Bernardo do Campo - SP;1300;KHz;A;-23.606666666667;-46.436388888889;23S36 24;46W26 11;-23.606666666667;-46.436388888889;;105;
57dbac7992238;Primário;OM;SP;São Caetano do Sul;São Caetano do Sul - SP;1150;KHz;A;-23.514166666667;-46.594166666667;23S30 51;46W35 39;-23.514166666667;-46.594166666667;;69;
57dbac7996b84;Primário;OM;SP;São Carlos;São Carlos - SP;1300;KHz;B;-21.995;-47.931944444444;21S59 42;47W55 55;-21.995;-47.931944444444;;59;
57dbac799b7ba;Primário;OM;SP;São Carlos;São Carlos - SP;1400;KHz;B;-22.033333333333;-47.9;22S01 60;47W53 60;-22.033333333333;-47.9;;59;
57dbac799fce6;Primário;OM;SP;São Carlos;São Carlos - SP;1450;KHz;C;-22.033333333333;-47.9;22S01 60;47W53 60;-22.033333333333;-47.9;;55;
57dbac79a475f;Primário;OM;SP;São João da Boa Vista;São João da Boa Vista - SP;970;KHz;C;-22.00275;-46.80019;22S00 10;46W48 01;-22.00275;-46.80019;;63;Principal
57dbac79a901d;Primário;OM;SP;São Joaquim da Barra;São Joaquim da Barra - SP;1550;KHz;C;-20.58;-47.869166666667;20S34 48;47W52 09;-20.58;-47.869166666667;;55;
57dbac79ad047;Primário;OM;SP;São José do Rio Pardo;São José do Rio Pardo - SP;1290;KHz;B;-21.611944444444;-46.902222222222;21S36 43;46W54 08;-21.611944444444;-46.902222222222;;60;
57dbac79b1a9f;Primário;OM;SP;São José do Rio Preto;São José do Rio Preto - SP;810;KHz;B;-20.83406;-49.32697;20S50 03;49W19 37;-20.83406;-49.32697;;105;Principal
57dbac79b60ee;Primário;OM;SP;São José do Rio Preto;São José do Rio Preto - SP;900;KHz;B;-20.845277777778;-49.345;20S50 43;49W20 42;-20.845277777778;-49.345;;72;
57dbac79ba8b4;Primário;OM;SP;São José do Rio Preto;São José do Rio Preto - SP;1290;KHz;B;-20.851458333333;-49.329052777778;20S51 05;49W19 45;-20.851458333333;-49.329052777778;;82;
57dbac79bee59;Primário;OM;SP;São José do Rio Preto;São José do Rio Preto - SP;1400;KHz;B;-20.856111111111;-49.352222222222;20S51 22;49W21 08;-20.856111111111;-49.352222222222;;56;
57dbac79c36eb;Primário;OM;SP;São José do Rio Preto;São José do Rio Preto - SP;1450;KHz;B;-20.819722222222;-49.379444444444;20S49 11;49W22 46;-20.819722222222;-49.379444444444;;55;
57dbac79c61a0;Primário;OM;SP;São José dos Campos;São José dos Campos - SP;750;KHz;B;-23.230555555556;-45.908333333333;23S13 50;45W54 30;-23.230555555556;-45.908333333333;;76;Principal
57dbac79cad2e;Primário;OM;SP;São José dos Campos;São José dos Campos - SP;1120;KHz;B;-23.19167;-45.86111;23S11 30;45W51 40;-23.19167;-45.86111;;60;Principal
57dbac79cf0ed;Primário;OM;SP;São José dos Campos;São José dos Campos - SP;1290;KHz;C;-23.187777777778;-45.911111111111;23S11 16;45W54 40;-23.187777777778;-45.911111111111;;72;
57dbac79d3651;Primário;OM;SP;São Luís do Paraitinga;São Luís do Paraitinga - SP;1530;KHz;C;-23.233333333333;-45.316666666667;23S13 60;45W19 00;-23.233333333333;-45.316666666667;;55;
57dbac79d5f27;Primário;OM;SP;São Manuel;São Manuel - SP;1420;KHz;C;-22.748333333333;-48.556666666667;22S44 54;48W33 24;-22.748333333333;-48.556666666667;;48;
57dbac79dded7;Primário;OM;SP;São Miguel Arcanjo;São Miguel Arcanjo - SP;1460;KHz;C;-23.883333333333;-47.983333333333;23S52 60;47W58 60;-23.883333333333;-47.983333333333;;57;
57dbac79e0adf;Primário;OM;SP;São Paulo;São Paulo - SP;620;KHz;B;-23.70289;-46.66089;23S42 10;46W39 39;-23.70289;-46.66089;;120;Principal
57dbac79e50f3;Primário;OM;SP;São Paulo;São Paulo - SP;700;KHz;B;-23.64583;-46.57722;23S38 45;46W34 38;-23.64583;-46.57722;;120;Principal
57dbac79e9792;Primário;OM;SP;São Paulo;São Paulo - SP;1410;KHz;B;-23.605833333333;-46.538888888889;23S36 21;46W32 20;-23.605833333333;-46.538888888889;;60;
57dbac79ee4ba;Primário;OM;SP;São Paulo;São Paulo - SP;840;KHz;B;-23.67695;-46.715;23S40 37;46W42 54;-23.67695;-46.715;;95;
57dbac79f31a1;Primário;OM;SP;São Paulo;São Paulo - SP;890;KHz;B;-23.669444444444;-46.75;23S40 10;46W45 00;-23.669444444444;-46.75;;94;
57dbac7a03352;Primário;OM;SP;São Paulo;São Paulo - SP;960;KHz;B;-23.64583;-46.6;23S38 45;46W36 00;-23.64583;-46.6;;80;
57dbac7a0791c;Primário;OM;SP;São Paulo;São Paulo - SP;1000;KHz;A;-23.68428;-46.74244;23S41 03;46W44 33;-23.68428;-46.74244;;152;Principal
57dbac7a0c0f9;Primário;OM;SP;São Paulo;São Paulo - SP;1040;KHz;A;-23.73381;-46.62569;23S44 02;46W37 32;-23.73381;-46.62569;;144;Principal
57dbac7a10d7b;Primário;OM;SP;São Paulo;São Paulo - SP;1100;KHz;A;-23.603333333333;-46.54;23S36 12;46W32 24;-23.603333333333;-46.54;;122;
57dbac7a15dd1;Primário;OM;SP;São Paulo;São Paulo - SP;1200;KHz;B;-23.67694;-46.715;23S40 37;46W42 54;-23.67694;-46.715;;95;Principal
57dbac7a1ac52;Primário;OM;SP;São Paulo;São Paulo - SP;1260;KHz;B;-23.69472;-46.77083;23S41 41;46W46 15;-23.69472;-46.77083;;62;Principal
57dbac7a1f9ad;Primário;OM;SP;São Paulo;São Paulo - SP;780;KHz;B;-23.70806;-46.74229;23S42 29;46W44 32;-23.70806;-46.74229;;94;Principal
57dbac7a245c7;Primário;OM;SP;São Paulo;São Paulo - SP;1600;KHz;B;-23.501388888889;-46.691944444444;23S30 05;46W41 31;-23.501388888889;-46.691944444444;;81;
57dbac7a287f4;Primário;OM;SP;São Roque;São Roque - SP;1430;KHz;B;-23.538361111111;-47.067111111111;23S32 18;47W04 02;-23.538361111111;-47.067111111111;;64;Principal
57dbac7a2cc23;Primário;OM;SP;São Vicente;São Vicente - SP;930;KHz;B;-23.947222222222;-46.399444444444;23S56 50;46W23 58;-23.947222222222;-46.399444444444;;72;
57dbac7a31930;Primário;OM;SP;Serra Negra;Serra Negra - SP;1430;KHz;C;-22.612444444444;-46.68975;22S36 45;46W41 23;-22.612444444444;-46.68975;;48;
57dbac7a35b97;Primário;OM;SP;Sertãozinho;Sertãozinho - SP;550;KHz;B;-21.082222222222;-47.912222222222;21S04 56;47W54 44;-21.082222222222;-47.912222222222;;88;
57dbac7a3a9c4;Primário;OM;SP;Sertãozinho;Sertãozinho - SP;1540;KHz;C;-21.0825;-47.91028;21S04 57;47W54 37;-21.0825;-47.91028;;55;Principal
57dbac7a3edd5;Primário;OM;SP;Socorro;Socorro - SP;1570;KHz;C;-22.580555555556;-46.532222222222;22S34 50;46W31 56;-22.580555555556;-46.532222222222;;51;
57dbac7a430f8;Primário;OM;SP;Sorocaba;Sorocaba - SP;1080;KHz;B;-23.53489;-47.47975;23S32 06;47W28 47;-23.53489;-47.47975;;85;Principal
57dbac7a476b3;Primário;OM;SP;Sorocaba;Sorocaba - SP;1210;KHz;B;-23.5;-47.433333333333;23S30 00;47W25 60;-23.5;-47.433333333333;;57;
57dbac7a4b943;Primário;OM;SP;Sumaré;Sumaré - SP;540;KHz;C;-22.82493;-47.25896;22S49 30;47W15 32;-22.82493;-47.25896;;78;Principal
57dbac7a4fcd0;Primário;OM;SP;Tambaú;Tambaú - SP;1550;KHz;C;-21.701388888889;-47.283888888889;21S42 05;47W17 02;-21.701388888889;-47.283888888889;;52;
57dbac7a5481f;Primário;OM;SP;Tanabi;Tanabi - SP;1570;KHz;C;-20.634166666667;-49.662222222222;20S38 03;49W39 44;-20.634166666667;-49.662222222222;;48;
57dbac7a589b9;Primário;OM;SP;Taquaritinga;Taquaritinga - SP;1120;KHz;B;-21.38556;-48.50583;21S23 08;48W30 21;-21.38556;-48.50583;;58;Principal
57dbac7a5cbd2;Primário;OM;SP;Taquarituba;Taquarituba - SP;1190;KHz;C;-23.525277777778;-49.245833333333;23S31 31;49W14 45;-23.525277777778;-49.245833333333;;55;
57dbac7a60df1;Primário;OM;SP;Tatuí;Tatuí - SP;1530;KHz;C;-23.3425;-47.864166666667;23S20 33;47W51 51;-23.3425;-47.864166666667;;55;
57dbac7a64f3c;Primário;OM;SP;Taubaté;Taubaté - SP;570;KHz;B;-23.03028;-45.68194;23S01 49;45W40 55;-23.03028;-45.68194;;118;
57dbac7a69173;Primário;OM;SP;Taubaté;Taubaté - SP;790;KHz;B;-23.002222222222;-45.651944444444;23S00 08;45W39 07;-23.002222222222;-45.651944444444;;130;Principal
57dbac7a6db61;Primário;OM;SP;Taubaté;Taubaté - SP;1160;KHz;B;-22.994444444444;-45.571111111111;22S59 40;45W34 16;-22.994444444444;-45.571111111111;;58;Principal
57dbac7a7292c;Primário;OM;SP;Teodoro Sampaio;Teodoro Sampaio - SP;1530;KHz;C;-22.4875;-52.175;22S29 15;52W10 30;-22.4875;-52.175;;48;
57dbac7a7722d;Primário;OM;SP;Tupã;Tupã - SP;1130;KHz;B;-21.933333333333;-50.516666666667;21S55 60;50W31 00;-21.933333333333;-50.516666666667;;58;
57dbac7a7b342;Primário;OM;SP;Tupã;Tupã - SP;1320;KHz;C;-21.926111111111;-50.5075;21S55 34;50W30 27;-21.926111111111;-50.5075;;52;
57dbac7a7f8b0;Primário;OM;SP;Tupã;Tupã - SP;1580;KHz;C;-21.934722222222;-50.513611111111;21S56 05;50W30 49;-21.934722222222;-50.513611111111;;55;
57dbac7a821bb;Primário;OM;SP;Tupi Paulista;Tupi Paulista - SP;1530;KHz;C;-21.435;-51.539444444444;21S26 06;51W32 22;-21.435;-51.539444444444;;54;
57dbac7a8623f;Primário;OM;SP;Ubatuba;Ubatuba - SP;1140;KHz;B;-23.46302;-45.05295;23S27 47;45W03 11;-23.46302;-45.05295;;67;Principal
57dbac7a8a004;Primário;OM;SP;Urânia;Urânia - SP;1590;KHz;C;-20.216666666667;-50.683333333333;20S13 00;50W40 60;-20.216666666667;-50.683333333333;;55;
57dbac7a8c379;Primário;OM;SP;Urupês;Urupês - SP;1460;KHz;C;-21.216666666667;-49.266666666667;21S13 00;49W16 00;-21.216666666667;-49.266666666667;;55;
57dbac7a8ebe1;Primário;OM;SP;Valinhos;Valinhos - SP;1270;KHz;B;-22.947777777778;-47.018055555556;22S56 52;47W01 05;-22.947777777778;-47.018055555556;;75;
57dbac7a96ef8;Primário;OM;SP;Vargem Grande do Sul;Vargem Grande do Sul - SP;1490;KHz;C;-21.86875;-46.87706;21S52 07;46W52 37;-21.86875;-46.87706;;48;Principal
57dbac7a9b8b3;Primário;OM;SP;Vera Cruz;Vera Cruz - SP;950;KHz;B;-22.217222222222;-49.862777777778;22S13 02;49W51 46;-22.217222222222;-49.862777777778;;69;
57dbac7a9fbd4;Primário;OM;SP;Viradouro;Viradouro - SP;1520;KHz;C;-20.866666666667;-48.3;20S52 00;48W17 60;-20.866666666667;-48.3;;55;
57dbac7aa3c50;Primário;OM;SP;Votorantim;Votorantim - SP;1160;KHz;B;-23.539097222222;-47.447366666667;23S32 21;47W26 51;-23.539097222222;-47.447366666667;;58;
57dbac7aa86db;Primário;OM;SP;Votorantim;Votorantim - SP;1520;KHz;C;-23.539166666667;-47.422222222222;23S32 21;47W25 20;-23.539166666667;-47.422222222222;;55;
57dbac7aac9d7;Primário;OM;SP;Votuporanga;Votuporanga - SP;830;KHz;B;-20.385555555556;-49.854722222222;20S23 08;49W51 17;-20.385555555556;-49.854722222222;;103;
57dbac7ab073c;Primário;OM;SP;Votuporanga;Votuporanga - SP;1060;KHz;B;-20.416666666667;-49.833333333333;20S25 00;49W49 60;-20.416666666667;-49.833333333333;;91;
57dbac7ab30ef;Primário;OM;SP;Votuporanga;Votuporanga - SP;1190;KHz;B;-20.433911111111;-49.949038888889;20S26 02;49W56 57;-20.433911111111;-49.949038888889;;70;
57dbac7ab737c;Primário;OM;TO;Araguaína;Araguaína - TO;870;KHz;C;-7.2;-48.2;7S12 00;48W12 00;-7.2;-48.2;;69;
57dbac7abb6e2;Primário;OM;TO;Araguaína;Araguaína - TO;1080;KHz;C;-7.191111111111;-48.207222222222;7S11 28;48W12 26;-7.191111111111;-48.207222222222;;75;
57dbac7abda5b;Primário;OM;TO;Araguaína;Araguaína - TO;1180;KHz;C;-7.2;-48.2;7S12 00;48W12 00;-7.2;-48.2;;57;
57dbac7ac0290;Primário;OM;TO;Araguatins;Araguatins - TO;930;KHz;C;-5.6333333333333;-48.133333333333;5S37 60;48W07 60;-5.6333333333333;-48.133333333333;;69;
57dbac7ac4513;Primário;OM;TO;Arraias;Arraias - TO;1460;KHz;C;-12.933333333333;-46.933333333333;12S55 60;46W55 60;-12.933333333333;-46.933333333333;;55;
57dbac7ac6d3c;Primário;OM;TO;Colinas do Tocantins;Colinas do Tocantins - TO;780;KHz;B;-8.0591666666667;-48.475;8S03 33;48W28 30;-8.0591666666667;-48.475;;96;
57dbac7ac969b;Primário;OM;TO;Colinas do Tocantins;Colinas do Tocantins - TO;1030;KHz;C;-8.05;-48.516666666667;8S03 00;48W31 00;-8.05;-48.516666666667;;63;
57dbac7acde88;Primário;OM;TO;Cristalândia;Cristalândia - TO;1520;KHz;C;-10.593888888889;-49.191388888889;10S35 38;49W11 29;-10.593888888889;-49.191388888889;;55;
57dbac7ad1bb4;Primário;OM;TO;Cristalândia;Cristalândia - TO;1470;KHz;C;-10.600277777778;-49.193055555556;10S36 01;49W11 35;-10.600277777778;-49.193055555556;;55;
57dbac7ad4456;Primário;OM;TO;Dianópolis;Dianópolis - TO;1570;KHz;C;-11.62306;-46.80194;11S37 23;46W48 07;-11.62306;-46.80194;;55;Principal
57dbac7ad850a;Primário;OM;TO;Goiatins;Goiatins - TO;640;KHz;C;-7.71;-47.314166666667;7S42 36;47W18 51;-7.71;-47.314166666667;;117;
57dbac7adb3ea;Primário;OM;TO;Guaraí;Guaraí - TO;1170;KHz;C;-8.82139;-48.50833;8S49 17;48W30 30;-8.82139;-48.50833;;58;Principal
57dbac7ade14f;Primário;OM;TO;Guaraí;Guaraí - TO;1400;KHz;C;-8.8358333333333;-48.512777777778;8S50 09;48W30 46;-8.8358333333333;-48.512777777778;;79;
57dbac7ae191c;Primário;OM;TO;Gurupi;Gurupi - TO;1480;KHz;C;-11.716666666667;-49.05;11S43 00;49W02 60;-11.716666666667;-49.05;;55;
57dbac7ae4057;Primário;OM;TO;Gurupi;Gurupi - TO;1570;KHz;C;-11.716666666667;-49.05;11S43 00;49W02 60;-11.716666666667;-49.05;;55;
57dbac7ae7f9e;Primário;OM;TO;Miracema do Tocantins;Miracema do Tocantins - TO;730;KHz;C;-9.5672222222222;-48.391666666667;9S34 02;48W23 30;-9.5672222222222;-48.391666666667;;76;
57dbac7aeaaf5;Primário;OM;TO;Miracema do Tocantins;Miracema do Tocantins - TO;1480;KHz;C;-9.56654;-48.38947;9S33 60;48W23 22;-9.56654;-48.38947;;55;Principal
57dbac7aee7a1;Primário;OM;TO;Natividade;Natividade - TO;1510;KHz;C;-11.65;-47.8;11S39 00;47W47 60;-11.65;-47.8;;55;
57dbac7af1345;Primário;OM;TO;Palmas;Palmas - TO;690;KHz;B;-10.158055555556;-48.310833333333;10S09 29;48W18 39;-10.158055555556;-48.310833333333;;104;
57dbac7b00d3e;Primário;OM;TO;Palmas;Palmas - TO;960;KHz;B;-10.151308333333;-48.321833333333;10S09 05;48W19 19;-10.151308333333;-48.321833333333;;75;
57dbac7b04a58;Primário;OM;TO;Paraíso do Tocantins;Paraíso do Tocantins - TO;670;KHz;C;-10.166666666667;-48.9;10S10 00;48W53 60;-10.166666666667;-48.9;;80;
57dbac7b08a0b;Primário;OM;TO;Pedro Afonso;Pedro Afonso - TO;1450;KHz;C;-8.9666666666667;-48.183333333333;8S58 00;48W10 60;-8.9666666666667;-48.183333333333;;55;
57dbac7b0edb0;Primário;OM;TO;Porto Nacional;Porto Nacional - TO;810;KHz;C;-10.7;-48.416666666667;10S41 60;48W25 00;-10.7;-48.416666666667;;74;
57dbac7b10fa1;Primário;OM;TO;São Sebastião do Tocantins;São Sebastião do Tocantins - TO;1400;KHz;C;-5.2666666666667;-48.2;5S16 00;48W12 00;-5.2666666666667;-48.2;;56;
57dbac7b13ab8;Primário;OM;TO;Tocantinópolis;Tocantinópolis - TO;750;KHz;C;-6.3222222222222;-47.433611111111;6S19 20;47W26 01;-6.3222222222222;-47.433611111111;;63;
57dbac7b18abd;Primário;OM;PR;Terra Roxa;Terra Roxa - PR;1400;KHz;C;-24.157222222222;-54.073888888889;24S09 26;54W04 26;-24.157222222222;-54.073888888889;;55;
57dbac7b1d615;Primário;OM;RS;Não-Me-Toque;Não-Me-Toque - RS;1440;KHz;B;-28.436111111111;-52.808333333333;28S26 10;52W48 30;-28.436111111111;-52.808333333333;;56;
57dbac7b21ac3;Primário;OM;RS;Frederico Westphalen;Frederico Westphalen - RS;1420;KHz;B;-27.359166666667;-53.394444444444;27S21 33;53W23 40;-27.359166666667;-53.394444444444;;53;
57dbac7b24139;Primário;OM;SP;Araraquara;Araraquara - SP;1560;KHz;C;-21.794444444444;-48.175555555556;21S47 40;48W10 32;-21.794444444444;-48.175555555556;;55;
57dbac7b28328;Primário;OM;SP;São Paulo;São Paulo - SP;1230;KHz;B;-23.509722222222;-46.678333333333;23S30 35;46W40 42;-23.509722222222;-46.678333333333;;71;Principal
57dbac7b2c0b0;Primário;OM;TO;Tocantinópolis;Tocantinópolis - TO;660;KHz;C;-6.3294444444443;-47.416388888889;6S19 46;47W24 59;-6.3294444444443;-47.416388888889;;80;
57dbac7b2e731;Primário;OM;MA;Água Doce do Maranhão;Água Doce do Maranhão - MA;850;KHz;C;-2.8405555555555;-42.112222222222;2S50 26;42W06 44;-2.8405555555555;-42.112222222222;;90;
57dbac7b30d8f;Primário;OM;RS;Pinhal da Serra;Pinhal da Serra - RS;1340;KHz;C;-27.875;-51.172222222222;27S52 30;51W10 20;-27.875;-51.172222222222;;56;
57dbac7b33156;Primário;OM;PA;Ulianópolis;Ulianópolis - PA;610;KHz;C;-3.7567083333333;-47.500933333333;3S45 24;47W30 03;-3.7567083333333;-47.500933333333;;65;
